712,SWFu,South Woodford,4,6763.09 ,684.54 ,2942.16 ,1730.98 ,1047.61 ,280.21 ,77.58 ,12.02 ,23.04 ,40.68 ,65.89 ,90.10 ,120.44 ,152.59 ,179.77 ,205.52 ,238.83 ,276.57 ,314.67 ,327.09 ,326.53 ,310.30 ,269.29 ,216.27 ,181.11 ,152.18 ,123.80 ,107.19 ,95.51 ,89.89 ,85.61 ,82.10 ,80.56 ,78.59 ,76.65 ,73.23 ,72.25 ,72.57 ,71.32 ,69.06 ,66.68 ,64.36 ,61.00 ,59.35 ,58.11 ,57.49 ,56.06 ,57.04 ,59.85 ,64.73 ,71.78 ,76.60 ,80.87 ,87.90 ,94.27 ,100.85 ,104.74 ,106.68 ,101.52 ,91.88 ,77.39 ,68.21 ,56.70 ,45.12 ,37.30 ,32.36 ,25.47 ,21.90 ,19.78 ,18.77 ,17.17 ,16.82 ,15.09 ,15.81 ,14.63 ,13.57 ,11.94 ,11.69 ,10.18 ,8.71 ,6.88 ,5.71 ,4.09 ,2.28 ,1.22 ,0.74 ,0.34 ,0.16 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3187,STLr,Southall,4,8669.96 ,1251.99 ,3113.50 ,2438.82 ,1300.39 ,473.85 ,91.41 ,21.79 ,47.78 ,94.12 ,149.44 ,191.71 ,233.81 ,255.24 ,258.09 ,256.44 ,281.15 ,310.25 ,335.46 ,340.36 ,333.91 ,299.76 ,254.01 ,211.70 ,187.53 ,160.83 ,142.10 ,124.11 ,114.17 ,104.25 ,99.89 ,96.01 ,99.71 ,102.31 ,105.82 ,107.56 ,109.68 ,111.10 ,109.17 ,103.94 ,103.33 ,99.72 ,94.07 ,90.56 ,90.76 ,84.95 ,88.16 ,91.50 ,96.76 ,101.66 ,109.60 ,112.16 ,118.90 ,121.99 ,124.94 ,127.99 ,128.59 ,121.23 ,112.35 ,100.70 ,88.00 ,75.60 ,67.95 ,60.89 ,55.37 ,48.53 ,45.33 ,41.05 ,38.07 ,35.89 ,36.09 ,32.64 ,29.28 ,27.69 ,23.02 ,20.64 ,16.57 ,14.67 ,10.31 ,8.67 ,4.85 ,3.90 ,2.25 ,1.23 ,0.86 ,0.69 ,0.38 ,0.29 ,0.38 ,0.09 ,0.09 ,0.09 ,0.10 ,0.01 ,0.01 ,0.01 ,0.01 ,0.00 ,0.00 ,1.09 ,1.41 ,1.41 ,1.41 
6947,SBUr,Southbury,5,1590.87 ,149.29 ,432.32 ,482.27 ,374.65 ,121.76 ,30.57 ,3.60 ,3.60 ,11.08 ,11.08 ,17.19 ,30.58 ,31.47 ,40.69 ,42.47 ,51.50 ,39.71 ,52.79 ,36.95 ,43.32 ,34.79 ,33.19 ,27.60 ,26.73 ,26.75 ,16.54 ,22.36 ,13.99 ,20.66 ,12.49 ,18.44 ,12.62 ,20.34 ,13.67 ,20.85 ,14.90 ,22.34 ,14.62 ,21.55 ,14.37 ,22.31 ,14.87 ,23.95 ,17.02 ,25.99 ,18.05 ,30.28 ,21.20 ,37.19 ,28.22 ,43.20 ,32.54 ,48.91 ,34.67 ,45.68 ,31.96 ,38.12 ,23.17 ,26.24 ,15.74 ,21.07 ,13.35 ,16.07 ,11.26 ,15.24 ,8.65 ,12.61 ,8.45 ,11.56 ,7.06 ,9.34 ,5.38 ,9.63 ,6.52 ,8.27 ,5.99 ,6.78 ,2.54 ,3.11 ,1.37 ,1.37 ,0.58 ,0.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
705,SFSu,Southfields,3,8695.88 ,509.79 ,3909.77 ,2293.46 ,1537.82 ,359.98 ,85.07 ,3.15 ,10.07 ,22.43 ,37.51 ,55.56 ,82.41 ,124.02 ,174.65 ,239.82 ,325.81 ,417.61 ,469.31 ,476.45 ,462.36 ,405.61 ,326.06 ,257.52 ,213.27 ,171.36 ,144.60 ,124.47 ,110.07 ,103.44 ,99.05 ,94.39 ,90.26 ,90.34 ,90.37 ,88.08 ,87.21 ,86.68 ,87.52 ,83.22 ,79.42 ,77.46 ,77.61 ,72.71 ,71.12 ,76.27 ,102.72 ,108.32 ,117.63 ,131.51 ,143.60 ,130.13 ,135.43 ,146.88 ,146.35 ,142.71 ,142.95 ,143.60 ,132.96 ,124.53 ,112.80 ,98.52 ,80.96 ,64.74 ,52.73 ,42.63 ,33.14 ,27.03 ,22.87 ,21.98 ,20.79 ,19.72 ,18.52 ,19.26 ,16.56 ,14.68 ,13.71 ,13.43 ,10.79 ,9.05 ,7.42 ,5.27 ,3.05 ,2.14 ,1.24 ,0.40 ,0.39 ,0.30 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.04 ,1.04 ,1.04 
706,SGTu,Southgate,4,6109.14 ,471.60 ,2333.65 ,1836.73 ,1069.15 ,321.79 ,76.24 ,6.81 ,11.97 ,23.87 ,35.72 ,55.66 ,84.01 ,114.29 ,139.27 ,170.64 ,199.99 ,226.82 ,247.63 ,252.24 ,247.49 ,233.52 ,201.79 ,170.03 ,147.72 ,127.51 ,108.25 ,98.04 ,89.21 ,86.31 ,83.39 ,79.10 ,77.63 ,78.56 ,77.68 ,75.50 ,75.79 ,77.31 ,73.71 ,71.78 ,70.28 ,70.31 ,66.98 ,66.50 ,65.74 ,67.82 ,68.20 ,73.10 ,77.33 ,82.67 ,83.78 ,87.79 ,87.89 ,93.92 ,97.56 ,106.40 ,106.74 ,107.72 ,99.76 ,90.05 ,74.84 ,64.08 ,52.41 ,43.64 ,36.87 ,33.21 ,29.51 ,26.39 ,24.54 ,23.88 ,22.66 ,21.43 ,20.56 ,19.95 ,19.14 ,15.82 ,13.77 ,12.04 ,9.75 ,6.76 ,5.91 ,4.60 ,2.88 ,1.67 ,1.24 ,0.64 ,0.50 ,0.38 ,0.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
784,SWKu,Southwark,1,17655.43 ,306.00 ,2548.58 ,4703.98 ,6608.13 ,2395.08 ,1093.66 ,4.49 ,7.95 ,15.66 ,25.77 ,36.57 ,51.39 ,70.18 ,93.99 ,118.18 ,145.13 ,173.71 ,204.67 ,235.76 ,264.26 ,274.90 ,273.71 ,258.18 ,228.09 ,196.15 ,175.83 ,157.02 ,146.63 ,141.36 ,138.59 ,139.64 ,145.03 ,154.55 ,165.82 ,177.05 ,181.92 ,192.02 ,193.07 ,191.61 ,188.11 ,192.29 ,189.37 ,193.40 ,195.35 ,212.93 ,224.62 ,247.07 ,268.82 ,317.56 ,350.15 ,400.83 ,440.76 ,514.02 ,560.94 ,630.26 ,668.57 ,704.90 ,678.30 ,630.47 ,544.05 ,462.84 ,372.19 ,304.81 ,258.86 ,227.18 ,198.93 ,185.90 ,174.18 ,177.35 ,175.06 ,175.87 ,171.94 ,179.53 ,165.48 ,158.54 ,152.43 ,150.69 ,135.80 ,121.73 ,104.97 ,89.36 ,68.07 ,46.20 ,31.40 ,20.18 ,9.93 ,3.18 ,1.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6973,SJSr,St James Street,3,2264.80 ,205.78 ,1007.03 ,546.01 ,363.95 ,115.50 ,26.53 ,4.84 ,8.38 ,14.88 ,21.24 ,27.19 ,35.04 ,42.74 ,51.47 ,60.86 ,77.78 ,89.77 ,109.39 ,112.68 ,116.81 ,107.90 ,98.31 ,76.55 ,64.78 ,51.12 ,41.08 ,33.62 ,29.12 ,26.77 ,25.11 ,23.47 ,22.69 ,22.18 ,22.83 ,22.52 ,22.32 ,22.33 ,22.44 ,20.94 ,20.54 ,19.79 ,18.61 ,17.80 ,17.79 ,17.74 ,19.48 ,21.78 ,23.34 ,25.18 ,27.62 ,28.00 ,27.94 ,29.15 ,31.07 ,32.38 ,31.00 ,33.61 ,34.48 ,32.63 ,29.52 ,29.70 ,24.46 ,20.03 ,16.65 ,13.65 ,10.72 ,9.43 ,7.79 ,7.07 ,6.86 ,6.32 ,5.59 ,5.96 ,5.45 ,4.99 ,4.63 ,4.60 ,3.60 ,3.04 ,2.31 ,1.63 ,0.78 ,0.47 ,0.17 ,0.15 ,0.04 ,0.04 ,0.04 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
695,SJPu,St. James's Park,1,16536.41 ,115.62 ,1378.35 ,4947.87 ,7432.24 ,2018.36 ,643.98 ,2.08 ,3.52 ,5.36 ,8.26 ,12.93 ,18.56 ,27.21 ,37.68 ,51.30 ,65.71 ,84.49 ,106.83 ,129.96 ,143.85 ,150.64 ,148.97 ,139.93 ,125.55 ,117.33 ,113.78 ,113.48 ,112.45 ,115.71 ,118.82 ,127.81 ,135.32 ,150.80 ,166.64 ,178.61 ,180.34 ,186.23 ,188.31 ,184.65 ,182.43 ,191.13 ,194.71 ,199.17 ,209.45 ,239.35 ,264.02 ,303.49 ,344.14 ,410.21 ,450.61 ,508.82 ,542.07 ,613.81 ,651.46 ,714.10 ,734.83 ,768.19 ,729.66 ,675.26 ,581.89 ,504.36 ,407.79 ,329.36 ,268.08 ,225.53 ,186.28 ,160.75 ,145.44 ,136.30 ,127.26 ,118.09 ,112.31 ,107.48 ,101.48 ,95.69 ,92.10 ,90.72 ,86.19 ,76.22 ,65.25 ,50.80 ,37.14 ,23.07 ,13.35 ,7.07 ,5.31 ,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
696,SJWu,St. John's Wood,2,9710.81 ,193.79 ,2265.07 ,3064.73 ,2871.76 ,1033.54 ,281.92 ,2.54 ,5.04 ,9.17 ,14.99 ,24.25 ,31.91 ,45.37 ,60.51 ,85.27 ,116.79 ,163.59 ,207.34 ,247.45 ,267.16 ,265.99 ,242.93 ,212.46 ,177.00 ,148.76 ,130.33 ,119.04 ,108.66 ,105.26 ,104.41 ,105.49 ,104.23 ,108.50 ,112.47 ,115.42 ,113.25 ,114.46 ,113.67 ,110.83 ,107.90 ,110.74 ,116.29 ,118.62 ,123.13 ,136.79 ,152.17 ,161.35 ,175.89 ,205.71 ,220.42 ,233.78 ,245.70 ,278.20 ,278.89 ,278.11 ,268.48 ,271.35 ,240.11 ,219.97 ,201.77 ,191.04 ,164.35 ,143.33 ,123.85 ,112.66 ,99.45 ,90.75 ,87.64 ,83.85 ,74.24 ,65.14 ,57.54 ,49.87 ,45.20 ,42.61 ,41.76 ,40.15 ,37.43 ,32.40 ,28.17 ,21.43 ,15.40 ,10.12 ,6.55 ,3.56 ,1.68 ,0.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
697,STPu,St. Paul's,1,17190.57 ,61.49 ,625.28 ,4996.93 ,7494.07 ,2963.26 ,1049.54 ,0.00 ,1.70 ,3.15 ,4.90 ,8.28 ,11.29 ,14.23 ,17.93 ,22.14 ,24.15 ,29.00 ,33.85 ,43.46 ,50.97 ,57.93 ,62.48 ,70.06 ,71.76 ,76.63 ,82.84 ,90.67 ,93.12 ,102.58 ,107.62 ,119.43 ,130.92 ,154.58 ,173.09 ,190.72 ,199.64 ,208.35 ,208.80 ,210.03 ,209.57 ,219.77 ,225.35 ,232.20 ,236.70 ,263.03 ,274.33 ,285.89 ,303.55 ,358.57 ,398.42 ,434.93 ,479.52 ,563.23 ,606.70 ,663.99 ,724.37 ,781.12 ,768.66 ,733.00 ,660.15 ,587.22 ,491.18 ,411.93 ,348.11 ,310.05 ,269.55 ,248.18 ,228.86 ,223.44 ,204.68 ,193.09 ,184.03 ,177.31 ,164.01 ,155.29 ,145.77 ,140.11 ,129.83 ,116.58 ,102.17 ,89.06 ,68.95 ,46.20 ,29.00 ,17.78 ,7.73 ,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
713,STBu,Stamford Brook,2,3748.97 ,176.61 ,1385.70 ,962.98 ,851.18 ,275.25 ,97.25 ,3.02 ,5.76 ,9.45 ,14.66 ,22.17 ,28.23 ,39.56 ,53.76 ,73.98 ,97.38 ,129.85 ,153.26 ,163.70 ,162.38 ,151.61 ,128.09 ,103.50 ,85.63 ,72.89 ,63.42 ,54.12 ,48.54 ,46.53 ,43.56 ,40.13 ,39.81 ,41.77 ,42.43 ,41.18 ,39.64 ,40.69 ,39.08 ,36.25 ,35.53 ,35.74 ,34.04 ,32.97 ,32.68 ,33.40 ,35.10 ,35.78 ,38.91 ,44.66 ,50.43 ,56.14 ,63.78 ,71.98 ,76.67 ,79.31 ,80.05 ,81.90 ,79.45 ,74.60 ,68.96 ,64.30 ,54.04 ,43.22 ,35.31 ,31.90 ,25.34 ,21.64 ,19.42 ,18.83 ,15.44 ,15.18 ,15.37 ,16.48 ,17.12 ,17.38 ,16.32 ,15.14 ,13.56 ,10.89 ,7.93 ,6.19 ,4.24 ,2.40 ,1.44 ,0.97 ,0.52 ,0.20 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6968,SMHr,Stamford Hill,3,1957.84 ,97.01 ,601.45 ,639.61 ,457.81 ,138.66 ,23.30 ,0.60 ,1.04 ,4.90 ,6.94 ,10.78 ,18.19 ,22.94 ,31.60 ,38.50 ,47.47 ,53.18 ,63.10 ,61.07 ,62.70 ,61.36 ,56.99 ,45.61 ,42.22 ,37.47 ,31.79 ,28.65 ,29.16 ,26.44 ,24.86 ,22.79 ,20.67 ,20.75 ,21.12 ,21.06 ,22.13 ,21.97 ,21.79 ,22.21 ,22.13 ,22.10 ,23.20 ,24.89 ,24.70 ,30.52 ,33.62 ,36.25 ,38.86 ,41.75 ,38.00 ,40.23 ,39.93 ,41.06 ,38.90 ,42.38 ,39.13 ,39.20 ,38.07 ,39.54 ,35.34 ,34.06 ,29.95 ,24.59 ,20.03 ,17.88 ,14.20 ,12.09 ,10.16 ,8.76 ,6.57 ,6.21 ,6.21 ,6.31 ,5.64 ,5.13 ,4.00 ,3.32 ,2.68 ,2.39 ,1.95 ,1.71 ,1.17 ,0.56 ,0.28 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
714,STAu,Stanmore,5,4946.50 ,606.78 ,2044.41 ,1128.03 ,937.21 ,194.23 ,35.86 ,13.46 ,23.66 ,43.61 ,69.39 ,84.92 ,104.52 ,125.54 ,141.68 ,165.63 ,205.65 ,243.65 ,254.66 ,248.63 ,225.93 ,188.30 ,140.91 ,115.06 ,99.29 ,84.58 ,72.13 ,65.15 ,59.38 ,56.26 ,53.14 ,51.00 ,49.89 ,48.42 ,45.71 ,45.75 ,44.13 ,43.73 ,41.83 ,41.74 ,40.07 ,39.08 ,37.50 ,37.81 ,36.91 ,36.27 ,38.30 ,44.39 ,50.81 ,55.90 ,64.82 ,71.20 ,75.48 ,81.80 ,92.73 ,97.42 ,99.64 ,96.59 ,89.15 ,76.22 ,62.96 ,51.64 ,42.39 ,33.64 ,26.58 ,22.74 ,19.79 ,16.94 ,14.57 ,13.25 ,11.94 ,10.02 ,8.85 ,8.37 ,7.53 ,6.12 ,5.56 ,5.27 ,4.72 ,3.94 ,3.59 ,2.88 ,1.85 ,1.13 ,0.57 ,0.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
889,STLd,Star Lane,2/3,2587.52 ,177.24 ,469.09 ,797.59 ,818.27 ,216.84 ,108.48 ,6.80 ,13.28 ,17.31 ,22.73 ,25.26 ,27.57 ,29.67 ,34.62 ,36.52 ,43.78 ,53.63 ,54.08 ,50.90 ,50.33 ,43.08 ,32.55 ,28.34 ,26.80 ,24.98 ,24.10 ,22.89 ,23.33 ,23.24 ,22.23 ,21.01 ,20.66 ,19.74 ,20.09 ,21.05 ,22.13 ,23.83 ,24.42 ,25.26 ,25.76 ,31.44 ,35.92 ,38.01 ,39.43 ,45.12 ,46.00 ,51.41 ,56.46 ,67.54 ,70.62 ,72.99 ,70.95 ,83.30 ,79.42 ,86.33 ,89.00 ,86.48 ,69.58 ,61.95 ,47.85 ,37.53 ,32.90 ,29.50 ,26.80 ,23.38 ,20.19 ,16.56 ,14.46 ,14.80 ,14.02 ,13.18 ,13.40 ,15.60 ,14.97 ,15.33 ,16.85 ,17.26 ,15.22 ,13.05 ,10.70 ,7.73 ,5.39 ,3.21 ,2.01 ,1.25 ,0.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
715,STGu,Stepney Green,2,8482.99 ,237.79 ,1794.85 ,2828.09 ,2416.32 ,903.09 ,302.84 ,5.18 ,8.43 ,14.79 ,23.18 ,31.35 ,38.26 ,51.29 ,65.31 ,80.77 ,101.29 ,129.06 ,159.30 ,187.51 ,200.48 ,201.76 ,191.48 ,170.94 ,140.60 ,122.57 ,109.09 ,101.22 ,91.17 ,94.03 ,95.39 ,95.47 ,93.38 ,100.36 ,99.21 ,97.92 ,98.09 ,110.07 ,109.76 ,108.99 ,112.08 ,121.30 ,114.85 ,117.55 ,122.31 ,135.56 ,140.05 ,148.62 ,157.27 ,179.86 ,183.57 ,195.18 ,202.50 ,225.43 ,224.60 ,224.54 ,218.07 ,232.43 ,212.03 ,195.62 ,180.61 ,168.87 ,136.43 ,118.90 ,106.27 ,101.91 ,91.42 ,82.69 ,74.07 ,70.48 ,61.41 ,54.18 ,49.97 ,48.08 ,43.72 ,40.14 ,37.79 ,37.48 ,35.42 ,32.40 ,30.36 ,28.65 ,22.48 ,16.59 ,11.29 ,6.48 ,2.47 ,0.90 ,0.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
716,STKu,Stockwell,2,12991.98 ,768.45 ,5527.47 ,2926.34 ,2376.86 ,969.19 ,423.67 ,17.76 ,28.58 ,44.96 ,72.29 ,100.73 ,127.41 ,165.95 ,210.77 ,265.27 ,325.25 ,418.13 ,531.29 ,636.06 ,673.38 ,667.88 ,605.25 ,504.92 ,378.49 ,289.33 ,232.22 ,190.29 ,150.61 ,132.99 ,128.27 ,124.03 ,116.30 ,114.82 ,117.17 ,115.89 ,112.31 ,112.70 ,115.38 ,114.30 ,111.49 ,110.29 ,111.44 ,110.69 ,106.57 ,109.00 ,111.52 ,114.95 ,118.57 ,132.14 ,144.64 ,155.24 ,161.50 ,179.45 ,190.04 ,205.39 ,216.68 ,232.16 ,231.16 ,228.69 ,208.62 ,195.64 ,172.29 ,150.52 ,124.69 ,107.55 ,88.22 ,74.07 ,62.94 ,60.74 ,58.59 ,59.39 ,60.80 ,61.31 ,60.37 ,58.63 ,54.76 ,54.43 ,51.99 ,48.14 ,43.03 ,36.54 ,28.19 ,20.88 ,13.05 ,7.81 ,4.56 ,1.53 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6934,SKWr,Stoke Newington,2,3334.75 ,141.88 ,960.91 ,1036.06 ,785.83 ,310.69 ,99.38 ,2.70 ,4.57 ,7.83 ,12.43 ,17.76 ,23.73 ,30.80 ,42.06 ,53.28 ,68.96 ,81.49 ,94.20 ,101.34 ,104.09 ,99.93 ,93.31 ,82.29 ,70.29 ,60.10 ,51.62 ,44.98 ,42.12 ,38.74 ,36.85 ,34.47 ,33.05 ,32.30 ,33.93 ,34.77 ,36.94 ,38.34 ,39.10 ,39.22 ,40.01 ,39.28 ,39.70 ,40.52 ,42.86 ,46.52 ,51.99 ,56.87 ,62.52 ,65.69 ,65.29 ,67.18 ,65.94 ,66.01 ,63.89 ,67.69 ,65.61 ,69.50 ,67.67 ,69.55 ,65.80 ,62.54 ,54.45 ,48.47 ,41.07 ,35.15 ,30.05 ,26.53 ,23.93 ,21.09 ,18.39 ,17.38 ,16.46 ,15.77 ,16.40 ,16.92 ,16.50 ,15.56 ,14.03 ,11.68 ,9.22 ,6.74 ,4.35 ,2.64 ,1.29 ,0.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
717,SPKu,Stonebridge Park,3,4240.56 ,502.49 ,1416.51 ,1074.30 ,935.16 ,233.31 ,78.79 ,6.92 ,16.82 ,32.02 ,53.66 ,70.99 ,90.75 ,109.71 ,121.63 ,127.96 ,142.24 ,160.34 ,163.62 ,160.00 ,150.83 ,132.71 ,105.88 ,85.18 ,70.99 ,62.52 ,54.26 ,47.92 ,45.02 ,44.75 ,42.74 ,41.12 ,39.88 ,38.59 ,37.03 ,36.98 ,38.27 ,40.41 ,41.39 ,41.65 ,41.21 ,43.68 ,45.55 ,45.97 ,46.89 ,49.26 ,47.87 ,48.46 ,52.44 ,57.92 ,59.30 ,64.46 ,67.33 ,76.49 ,80.14 ,88.21 ,90.89 ,99.95 ,93.20 ,86.36 ,75.02 ,64.62 ,48.47 ,37.72 ,30.11 ,24.71 ,21.32 ,17.39 ,15.80 ,15.49 ,15.61 ,13.47 ,12.57 ,14.10 ,15.01 ,14.86 ,14.66 ,14.11 ,11.36 ,7.98 ,5.66 ,4.17 ,2.98 ,1.55 ,0.98 ,0.20 ,0.20 ,0.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
719,SFDu,Stratford,2/3,76860.00 ,4744.45 ,15030.35 ,23645.44 ,20327.87 ,10498.37 ,2613.53 ,118.59 ,205.23 ,321.98 ,477.14 ,652.05 ,831.85 ,1009.83 ,1127.77 ,1200.12 ,1217.73 ,1296.18 ,1351.94 ,1491.67 ,1494.09 ,1487.08 ,1374.41 ,1238.38 ,1029.27 ,951.94 ,897.52 ,833.68 ,790.81 ,773.34 ,774.99 ,760.49 ,756.60 ,772.99 ,802.20 ,816.79 ,842.85 ,882.03 ,936.81 ,960.59 ,981.91 ,1025.33 ,1079.61 ,1096.65 ,1120.67 ,1162.98 ,1193.53 ,1209.89 ,1257.40 ,1356.08 ,1457.22 ,1549.15 ,1622.44 ,1744.09 ,1805.90 ,1856.81 ,1868.37 ,1901.32 ,1813.79 ,1728.85 ,1596.69 ,1489.16 ,1351.31 ,1237.29 ,1125.37 ,1046.29 ,970.13 ,896.49 ,860.08 ,850.38 ,810.09 ,760.35 ,718.05 ,661.80 ,562.05 ,486.36 ,421.52 ,361.25 ,304.31 ,260.57 ,223.62 ,182.20 ,140.32 ,97.36 ,64.43 ,35.59 ,17.74 ,7.53 ,2.77 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.52 ,2.52 ,2.52 
749,SHSd,Stratford High Street,2/3,2031.87 ,96.09 ,342.20 ,674.56 ,586.78 ,254.65 ,77.60 ,2.61 ,4.60 ,7.56 ,10.78 ,13.97 ,15.84 ,19.01 ,21.71 ,24.00 ,26.80 ,30.54 ,33.33 ,34.93 ,35.65 ,34.82 ,31.46 ,27.47 ,23.85 ,20.66 ,18.68 ,17.24 ,16.26 ,16.36 ,16.67 ,17.53 ,17.67 ,19.53 ,19.64 ,21.29 ,21.55 ,23.92 ,24.30 ,26.68 ,27.53 ,30.55 ,31.18 ,32.62 ,32.83 ,36.91 ,37.12 ,42.00 ,45.32 ,50.06 ,49.78 ,53.43 ,52.88 ,58.06 ,57.31 ,58.27 ,55.94 ,54.95 ,47.30 ,43.29 ,38.19 ,35.76 ,31.41 ,28.03 ,25.75 ,25.52 ,23.93 ,23.46 ,23.05 ,22.45 ,19.79 ,18.09 ,16.08 ,14.82 ,13.67 ,13.34 ,11.82 ,10.45 ,9.63 ,9.04 ,7.34 ,6.39 ,4.67 ,3.03 ,1.25 ,0.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
504,STId,Stratford International DLR,2/3,6373.24 ,317.52 ,1740.64 ,1788.93 ,1476.07 ,761.20 ,288.87 ,3.49 ,8.74 ,19.16 ,30.82 ,42.62 ,54.25 ,72.87 ,85.56 ,102.16 ,123.90 ,148.21 ,182.21 ,195.24 ,198.16 ,190.39 ,173.71 ,132.87 ,111.95 ,96.50 ,85.36 ,81.16 ,75.53 ,72.40 ,69.37 ,66.01 ,59.22 ,61.24 ,62.61 ,63.66 ,64.46 ,68.99 ,70.26 ,68.68 ,67.19 ,68.69 ,66.36 ,66.02 ,68.95 ,77.41 ,84.78 ,89.37 ,96.12 ,109.08 ,111.40 ,115.80 ,122.61 ,128.91 ,127.56 ,130.85 ,127.95 ,132.43 ,128.78 ,125.25 ,119.07 ,115.38 ,101.48 ,92.68 ,82.21 ,75.78 ,67.23 ,62.21 ,56.54 ,57.13 ,54.90 ,53.62 ,52.25 ,54.54 ,52.10 ,46.84 ,45.97 ,43.26 ,37.53 ,32.21 ,26.95 ,20.39 ,15.72 ,9.91 ,4.66 ,3.71 ,1.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
