510,ARLu,Arsenal,2,3069.04 ,17.23 ,291.95 ,644.24 ,923.79 ,706.11 ,485.73 ,0.05 ,0.09 ,1.00 ,1.69 ,2.18 ,2.91 ,4.12 ,5.19 ,7.76 ,11.39 ,14.90 ,18.68 ,24.98 ,30.43 ,34.03 ,35.57 ,35.31 ,31.01 ,25.83 ,22.07 ,20.99 ,19.86 ,19.48 ,19.75 ,19.65 ,18.96 ,20.89 ,22.21 ,23.55 ,23.98 ,25.51 ,24.72 ,25.32 ,25.89 ,27.37 ,27.79 ,28.73 ,29.07 ,30.42 ,32.26 ,34.38 ,37.63 ,41.57 ,44.26 ,49.52 ,53.87 ,57.50 ,62.95 ,70.49 ,74.76 ,82.33 ,89.63 ,95.68 ,98.13 ,97.41 ,91.50 ,85.49 ,75.86 ,66.21 ,60.39 ,55.89 ,49.94 ,49.10 ,48.44 ,49.20 ,49.98 ,56.28 ,59.32 ,63.46 ,62.18 ,62.33 ,58.74 ,54.94 ,46.78 ,40.72 ,33.35 ,25.72 ,16.13 ,10.72 ,6.71 ,3.47 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9444,AVRt,Avenue Road,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
511,BSTu,Baker Street,1,35984.40 ,1232.70 ,11248.67 ,12618.23 ,6788.01 ,2828.83 ,1267.95 ,12.35 ,32.83 ,65.63 ,102.18 ,161.47 ,220.68 ,286.56 ,351.01 ,435.24 ,515.36 ,645.18 ,801.58 ,1014.22 ,1162.72 ,1265.13 ,1285.51 ,1228.93 ,1095.20 ,964.29 ,835.31 ,741.04 ,684.69 ,619.36 ,584.71 ,578.73 ,558.37 ,522.21 ,508.00 ,509.34 ,518.68 ,524.63 ,535.18 ,538.97 ,528.32 ,498.21 ,472.82 ,461.12 ,459.24 ,453.00 ,454.62 ,466.49 ,467.41 ,460.32 ,472.80 ,484.52 ,501.02 ,511.91 ,539.19 ,572.62 ,603.45 ,630.72 ,650.26 ,642.34 ,606.79 ,559.65 ,485.54 ,418.10 ,355.10 ,296.40 ,252.44 ,225.11 ,203.46 ,189.83 ,183.22 ,178.05 ,174.15 ,172.96 ,180.01 ,180.31 ,176.40 ,170.26 ,157.91 ,134.61 ,115.21 ,93.23 ,74.17 ,60.42 ,45.10 ,28.75 ,18.89 ,10.09 ,2.59 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
512,BALu,Balham LU,3,15970.71 ,214.88 ,2589.81 ,2518.51 ,5339.08 ,3396.87 ,1911.57 ,5.25 ,6.55 ,8.65 ,15.11 ,20.56 ,28.45 ,49.06 ,81.24 ,122.52 ,169.82 ,227.22 ,280.70 ,325.11 ,326.58 ,303.05 ,262.06 ,209.90 ,149.15 ,115.86 ,97.83 ,86.64 ,76.86 ,74.02 ,71.96 ,76.22 ,74.86 ,78.03 ,80.11 ,86.19 ,84.81 ,89.43 ,92.83 ,99.62 ,98.80 ,104.45 ,103.80 ,111.92 ,111.54 ,119.73 ,127.88 ,145.62 ,150.62 ,175.39 ,197.21 ,231.54 ,257.46 ,298.23 ,338.99 ,398.25 ,448.81 ,503.27 ,555.67 ,591.51 ,595.37 ,573.38 ,546.60 ,503.21 ,449.87 ,399.33 ,342.80 ,295.63 ,245.24 ,206.21 ,179.07 ,187.36 ,185.89 ,196.50 ,205.75 ,214.98 ,233.50 ,228.36 ,229.24 ,222.43 ,205.14 ,162.59 ,138.99 ,103.05 ,74.95 ,48.44 ,27.99 ,15.00 ,6.92 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
513,BNKu,Bank and Monument,1,78015.58 ,2748.77 ,40735.45 ,20550.76 ,10007.58 ,3097.03 ,875.99 ,0.92 ,11.84 ,35.14 ,124.11 ,263.71 ,503.04 ,742.97 ,1067.04 ,1398.08 ,1835.92 ,2331.29 ,3007.68 ,3890.10 ,4606.09 ,4973.05 ,4945.19 ,4615.86 ,3818.02 ,3004.58 ,2309.60 ,1833.64 ,1450.87 ,1193.75 ,1040.58 ,965.40 ,908.09 ,872.99 ,875.04 ,879.66 ,872.22 ,856.42 ,825.08 ,791.68 ,754.46 ,711.58 ,672.66 ,650.90 ,632.13 ,611.55 ,608.29 ,616.10 ,629.89 ,638.14 ,659.64 ,675.72 ,699.34 ,706.05 ,753.30 ,802.68 ,880.44 ,945.02 ,1007.39 ,1002.28 ,959.59 ,852.06 ,723.70 ,578.26 ,457.21 ,357.43 ,293.52 ,243.51 ,211.53 ,187.98 ,173.58 ,159.47 ,148.37 ,144.20 ,141.97 ,139.11 ,133.36 ,123.59 ,111.17 ,93.07 ,75.66 ,58.80 ,47.24 ,34.19 ,26.26 ,16.32 ,9.99 ,4.99 ,2.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
501,BARu,Barbican,1,10661.06 ,277.55 ,4235.85 ,3487.29 ,1724.08 ,695.92 ,240.36 ,0.76 ,4.12 ,9.08 ,17.98 ,29.59 ,49.38 ,67.94 ,98.70 ,127.12 ,162.17 ,199.05 ,261.86 ,340.46 ,427.37 ,479.42 ,518.92 ,513.67 ,471.96 ,393.97 ,339.88 ,286.89 ,250.02 ,209.23 ,192.38 ,176.93 ,163.27 ,147.06 ,144.29 ,145.31 ,146.10 ,141.87 ,140.28 ,136.63 ,134.01 ,125.87 ,121.75 ,116.48 ,111.17 ,100.82 ,98.63 ,96.57 ,99.02 ,100.53 ,102.16 ,105.97 ,111.09 ,114.10 ,119.33 ,130.55 ,140.46 ,152.37 ,165.89 ,178.06 ,179.39 ,173.06 ,153.81 ,130.65 ,105.36 ,84.50 ,65.20 ,55.56 ,47.23 ,40.03 ,35.88 ,34.30 ,33.06 ,32.27 ,31.88 ,31.90 ,32.19 ,30.58 ,28.55 ,26.73 ,23.44 ,19.15 ,15.80 ,12.72 ,8.80 ,5.47 ,3.11 ,1.52 ,0.39 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
514,BKGu,Barking,4,25315.00 ,925.85 ,4052.29 ,5169.99 ,8664.61 ,4353.33 ,2148.93 ,10.60 ,26.63 ,38.55 ,55.81 ,109.95 ,162.24 ,222.68 ,299.39 ,368.76 ,403.19 ,435.56 ,447.67 ,432.34 ,399.32 ,368.17 ,317.58 ,269.35 ,231.20 ,205.45 ,173.70 ,166.32 ,155.38 ,148.40 ,147.73 ,152.18 ,148.24 ,152.94 ,158.75 ,165.94 ,167.74 ,179.70 ,183.85 ,194.51 ,197.16 ,208.60 ,213.69 ,231.26 ,237.76 ,255.63 ,274.34 ,303.75 ,335.01 ,368.28 ,422.84 ,491.87 ,539.36 ,580.34 ,657.78 ,720.50 ,743.42 ,805.02 ,859.76 ,876.67 ,845.03 ,808.29 ,736.56 ,630.53 ,531.20 ,454.88 ,395.50 ,341.19 ,323.82 ,302.77 ,287.27 ,283.21 ,274.83 ,271.03 ,257.10 ,256.27 ,241.48 ,239.15 ,219.55 ,214.16 ,192.06 ,178.82 ,148.14 ,133.18 ,106.72 ,85.03 ,58.42 ,42.82 ,21.74 ,9.14 ,2.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1335,BGVr,Barking Riverside,4,1148.94 ,14.49 ,373.27 ,161.23 ,295.38 ,212.86 ,91.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.46 ,2.75 ,11.28 ,18.90 ,27.67 ,40.07 ,49.78 ,48.56 ,48.00 ,42.95 ,33.57 ,23.65 ,18.17 ,12.46 ,9.50 ,7.42 ,7.18 ,6.15 ,5.63 ,5.83 ,5.53 ,4.55 ,4.49 ,4.78 ,4.94 ,5.17 ,5.92 ,6.29 ,6.49 ,6.59 ,6.51 ,6.08 ,6.83 ,7.22 ,7.97 ,8.83 ,10.04 ,10.01 ,10.79 ,12.37 ,13.49 ,14.71 ,17.56 ,22.03 ,25.68 ,28.18 ,31.19 ,34.64 ,33.36 ,31.80 ,30.37 ,28.34 ,24.36 ,22.49 ,19.80 ,19.20 ,17.37 ,15.52 ,14.80 ,13.89 ,12.17 ,12.37 ,12.57 ,11.68 ,11.64 ,11.99 ,11.64 ,9.14 ,8.97 ,9.16 ,6.82 ,4.23 ,4.23 ,2.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
515,BDEu,Barkingside,4,2121.87 ,9.78 ,228.37 ,343.56 ,852.43 ,490.61 ,197.12 ,0.00 ,0.00 ,0.00 ,0.05 ,0.21 ,1.44 ,3.16 ,4.92 ,7.34 ,11.32 ,15.73 ,23.20 ,25.76 ,29.16 ,28.80 ,26.08 ,19.65 ,17.15 ,13.21 ,10.98 ,9.17 ,8.27 ,7.37 ,6.37 ,7.03 ,7.12 ,6.64 ,6.95 ,7.64 ,8.10 ,8.85 ,9.28 ,11.19 ,12.22 ,12.08 ,14.77 ,15.21 ,19.19 ,20.96 ,26.50 ,25.45 ,29.45 ,31.32 ,32.41 ,36.04 ,41.36 ,43.70 ,50.67 ,64.61 ,74.50 ,83.50 ,95.46 ,97.77 ,92.77 ,87.44 ,84.62 ,75.12 ,65.77 ,60.65 ,51.96 ,40.01 ,36.59 ,31.61 ,28.61 ,23.86 ,28.31 ,24.39 ,23.74 ,21.93 ,23.56 ,20.78 ,19.51 ,19.81 ,18.52 ,16.59 ,13.82 ,12.47 ,10.67 ,7.92 ,5.41 ,3.37 ,2.28 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
516,BCTu,Barons Court,2,8639.86 ,119.40 ,2498.93 ,2179.98 ,1774.77 ,1260.46 ,806.31 ,0.41 ,1.02 ,3.13 ,5.79 ,10.63 ,18.84 ,31.48 ,48.09 ,69.36 ,99.86 ,131.09 ,164.98 ,211.77 ,257.76 ,281.20 ,297.46 ,295.48 ,270.31 ,228.86 ,190.80 ,155.05 ,130.26 ,105.54 ,94.16 ,91.00 ,88.46 ,82.12 ,80.38 ,77.77 ,78.07 ,75.71 ,79.28 ,83.72 ,89.87 ,86.77 ,86.46 ,84.38 ,84.03 ,78.65 ,81.33 ,85.63 ,90.05 ,91.83 ,99.48 ,106.97 ,112.55 ,119.50 ,126.68 ,135.00 ,143.33 ,154.24 ,163.78 ,176.21 ,183.40 ,180.42 ,172.69 ,159.39 ,143.43 ,124.45 ,110.78 ,99.29 ,94.77 ,85.98 ,82.45 ,84.38 ,89.56 ,89.70 ,96.29 ,103.37 ,102.10 ,99.18 ,95.25 ,87.99 ,76.31 ,67.16 ,54.25 ,43.94 ,32.63 ,21.33 ,13.05 ,7.13 ,2.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
832,BPSu,Battersea Power Station,1,12599.06 ,404.27 ,3519.51 ,3304.54 ,2889.98 ,1712.83 ,767.92 ,0.00 ,0.11 ,1.65 ,5.48 ,15.43 ,63.72 ,126.31 ,191.57 ,322.50 ,430.70 ,482.63 ,474.55 ,455.78 ,366.89 ,277.68 ,201.08 ,167.80 ,136.19 ,109.65 ,94.05 ,93.33 ,90.17 ,101.65 ,103.20 ,124.13 ,127.32 ,143.59 ,140.09 ,156.22 ,146.82 ,156.12 ,145.46 ,156.86 ,144.90 ,151.87 ,138.45 ,146.94 ,132.91 ,142.88 ,136.84 ,152.87 ,146.81 ,166.23 ,158.89 ,177.89 ,176.26 ,182.24 ,185.21 ,206.85 ,221.10 ,250.52 ,286.57 ,303.38 ,314.60 ,304.29 ,281.06 ,248.52 ,213.64 ,185.75 ,157.95 ,145.11 ,127.25 ,124.14 ,108.62 ,108.61 ,95.13 ,101.89 ,96.22 ,104.65 ,98.20 ,101.65 ,89.55 ,86.90 ,70.87 ,63.41 ,48.04 ,41.67 ,27.41 ,17.85 ,10.85 ,6.53 ,0.35 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
517,BAYu,Bayswater,1,5000.68 ,135.02 ,785.84 ,1414.78 ,1359.62 ,836.05 ,469.37 ,8.49 ,14.91 ,15.61 ,16.49 ,16.07 ,15.99 ,17.55 ,29.91 ,51.32 ,65.19 ,80.71 ,89.28 ,90.44 ,81.69 ,73.93 ,64.16 ,55.47 ,48.14 ,43.47 ,42.05 ,41.27 ,41.16 ,42.64 ,41.29 ,41.87 ,41.12 ,43.78 ,45.78 ,49.25 ,51.97 ,54.95 ,57.41 ,60.55 ,61.66 ,62.54 ,63.06 ,64.10 ,64.48 ,66.76 ,69.61 ,74.73 ,81.04 ,90.44 ,103.33 ,108.24 ,108.66 ,114.46 ,112.72 ,111.42 ,113.20 ,121.63 ,115.46 ,119.55 ,118.99 ,112.15 ,103.15 ,96.05 ,84.43 ,70.72 ,69.01 ,67.17 ,68.85 ,66.37 ,67.22 ,66.10 ,62.65 ,58.53 ,58.95 ,58.85 ,61.96 ,61.27 ,62.19 ,57.72 ,51.06 ,38.93 ,30.89 ,20.71 ,13.20 ,7.41 ,4.15 ,1.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9445,BCJt,Beckenham Junction Trams,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9446,BCRt,Beckenham Road,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
895,BECd,Beckton,3,3486.07 ,71.70 ,497.03 ,756.29 ,1343.79 ,569.93 ,247.32 ,0.00 ,0.93 ,2.25 ,4.75 ,6.35 ,13.58 ,19.66 ,24.19 ,27.48 ,34.68 ,38.37 ,39.56 ,48.32 ,56.29 ,56.86 ,52.39 ,48.87 ,39.42 ,30.11 ,24.67 ,22.84 ,24.65 ,22.63 ,23.71 ,22.55 ,24.04 ,20.74 ,23.85 ,21.61 ,26.24 ,24.77 ,30.69 ,29.32 ,34.72 ,31.19 ,34.40 ,30.19 ,35.24 ,31.85 ,39.32 ,38.93 ,50.04 ,50.34 ,62.44 ,71.25 ,85.71 ,86.96 ,103.92 ,116.70 ,114.33 ,124.00 ,135.56 ,134.88 ,131.26 ,128.72 ,110.50 ,94.73 ,74.26 ,56.89 ,51.18 ,42.92 ,38.90 ,38.38 ,37.60 ,32.86 ,36.55 ,31.70 ,33.96 ,28.86 ,31.29 ,25.54 ,27.16 ,22.39 ,24.49 ,19.20 ,19.33 ,14.47 ,13.16 ,8.45 ,6.52 ,3.33 ,2.43 ,0.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
891,BEPd,Beckton Park,3,899.21 ,53.25 ,152.99 ,200.79 ,318.99 ,115.68 ,57.50 ,0.15 ,1.36 ,1.45 ,5.04 ,6.73 ,10.54 ,11.99 ,16.00 ,14.49 ,14.57 ,13.59 ,15.45 ,15.83 ,16.24 ,16.08 ,14.74 ,11.67 ,7.99 ,6.35 ,6.00 ,5.49 ,4.86 ,4.95 ,5.01 ,5.24 ,5.59 ,5.75 ,5.96 ,6.37 ,6.77 ,6.89 ,7.83 ,8.63 ,8.57 ,8.19 ,8.32 ,7.91 ,8.17 ,9.63 ,11.16 ,12.45 ,14.45 ,15.22 ,17.39 ,18.50 ,21.01 ,24.10 ,25.29 ,29.22 ,32.65 ,32.34 ,31.77 ,32.54 ,27.89 ,23.61 ,20.08 ,16.00 ,13.38 ,11.67 ,10.37 ,9.76 ,9.78 ,8.43 ,7.77 ,6.73 ,7.54 ,6.82 ,7.43 ,6.87 ,8.02 ,6.96 ,7.06 ,6.28 ,5.97 ,4.38 ,3.91 ,2.85 ,2.32 ,1.36 ,0.83 ,0.50 ,0.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
518,BECu,Becontree,5,4612.78 ,57.97 ,465.65 ,899.35 ,1918.82 ,896.36 ,374.65 ,0.58 ,0.96 ,2.69 ,3.69 ,6.39 ,9.49 ,14.44 ,19.73 ,28.00 ,34.81 ,44.76 ,49.42 ,52.10 ,49.98 ,48.03 ,41.26 ,36.45 ,30.62 ,27.10 ,23.11 ,20.34 ,19.50 ,19.11 ,19.12 ,19.43 ,20.84 ,21.26 ,22.58 ,23.82 ,25.04 ,25.58 ,26.91 ,29.12 ,31.62 ,34.18 ,37.09 ,41.99 ,46.24 ,49.82 ,54.91 ,64.28 ,73.79 ,82.29 ,90.51 ,103.26 ,117.96 ,124.05 ,146.79 ,165.09 ,182.61 ,176.49 ,199.60 ,187.25 ,181.52 ,169.55 ,164.63 ,131.18 ,118.26 ,100.83 ,81.27 ,71.86 ,65.80 ,59.72 ,55.46 ,55.46 ,54.23 ,50.97 ,51.33 ,45.80 ,44.19 ,37.60 ,39.77 ,31.83 ,34.22 ,29.15 ,28.75 ,22.40 ,21.38 ,15.39 ,10.80 ,7.02 ,4.25 ,1.73 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9449,BDLt,Beddington Lane,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9450,BGWt,Belgrave Walk,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
519,BPKu,Belsize Park,2,8028.13 ,131.55 ,2224.75 ,2259.83 ,1665.82 ,1090.68 ,655.51 ,0.23 ,0.56 ,1.59 ,4.99 ,10.65 ,19.21 ,35.00 ,59.32 ,93.26 ,134.80 ,166.45 ,206.28 ,235.22 ,251.11 ,246.44 ,233.47 ,203.69 ,177.39 ,148.92 ,127.72 ,119.75 ,112.53 ,101.08 ,93.30 ,89.96 ,86.29 ,84.55 ,83.38 ,83.50 ,81.66 ,82.97 ,83.49 ,88.18 ,89.50 ,92.17 ,93.63 ,96.68 ,94.11 ,94.79 ,95.88 ,99.52 ,99.65 ,104.70 ,108.57 ,114.66 ,118.59 ,126.36 ,130.54 ,136.70 ,141.63 ,146.23 ,149.69 ,153.71 ,154.30 ,149.68 ,143.72 ,135.93 ,125.18 ,111.41 ,101.55 ,90.85 ,81.50 ,74.59 ,75.03 ,73.84 ,69.24 ,68.91 ,82.64 ,84.35 ,86.54 ,90.12 ,87.36 ,71.77 ,60.89 ,49.21 ,40.75 ,31.94 ,22.23 ,15.01 ,9.22 ,4.59 ,1.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
787,BERu,Bermondsey,2,11123.09 ,534.98 ,2567.82 ,2207.05 ,2990.99 ,1818.46 ,1003.79 ,1.18 ,6.57 ,21.90 ,42.16 ,66.59 ,100.09 ,133.98 ,162.50 ,189.88 ,216.82 ,237.48 ,262.80 ,278.78 ,282.01 ,268.30 ,241.19 ,200.85 ,159.03 ,126.79 ,103.89 ,89.10 ,80.28 ,75.16 ,68.84 ,68.28 ,70.35 ,68.99 ,71.36 ,74.74 ,75.86 ,76.70 ,79.36 ,82.02 ,83.57 ,85.74 ,88.77 ,92.70 ,98.68 ,105.99 ,115.47 ,124.78 ,133.70 ,141.75 ,154.86 ,169.18 ,182.77 ,196.84 ,221.16 ,237.27 ,258.42 ,275.16 ,298.24 ,300.77 ,304.52 ,282.73 ,263.92 ,230.55 ,202.58 ,171.78 ,156.82 ,141.44 ,130.84 ,126.20 ,126.67 ,128.68 ,132.43 ,135.16 ,135.30 ,137.18 ,135.26 ,129.41 ,122.88 ,111.65 ,97.82 ,78.34 ,62.70 ,49.07 ,35.81 ,20.56 ,14.15 ,7.14 ,1.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
