1083,SQEr,Surrey Quays,2,6706.14 ,121.60 ,1089.10 ,1465.88 ,2259.66 ,1245.46 ,524.43 ,0.00 ,0.27 ,1.26 ,4.94 ,10.57 ,19.53 ,32.32 ,52.71 ,78.67 ,98.65 ,111.34 ,120.28 ,120.67 ,109.80 ,98.52 ,89.02 ,78.75 ,68.76 ,59.82 ,54.82 ,52.77 ,50.03 ,46.81 ,45.85 ,45.80 ,45.05 ,44.19 ,44.96 ,48.45 ,51.29 ,53.59 ,56.85 ,60.32 ,59.30 ,59.10 ,59.99 ,63.45 ,64.67 ,69.24 ,74.31 ,80.13 ,85.52 ,96.37 ,107.81 ,122.87 ,137.74 ,154.23 ,169.69 ,187.27 ,202.76 ,217.19 ,227.48 ,230.66 ,222.46 ,203.27 ,184.04 ,162.11 ,141.78 ,124.36 ,114.14 ,104.01 ,97.32 ,89.95 ,87.10 ,85.15 ,81.94 ,79.48 ,78.12 ,76.45 ,73.02 ,69.39 ,63.09 ,57.07 ,48.63 ,42.16 ,33.41 ,25.85 ,17.43 ,11.07 ,4.78 ,2.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
723,SWCu,Swiss Cottage,2,7729.42 ,145.65 ,1991.98 ,2014.01 ,1996.16 ,1123.49 ,458.14 ,0.62 ,2.65 ,4.67 ,10.31 ,16.71 ,24.60 ,34.60 ,51.49 ,76.19 ,111.42 ,153.61 ,196.88 ,228.50 ,242.04 ,229.25 ,199.97 ,169.89 ,146.59 ,124.92 ,112.74 ,108.55 ,99.65 ,85.97 ,76.54 ,73.49 ,69.54 ,65.57 ,64.21 ,65.48 ,66.03 ,67.53 ,69.99 ,74.63 ,76.85 ,77.05 ,78.45 ,81.91 ,83.54 ,87.42 ,93.76 ,98.97 ,107.51 ,116.38 ,124.97 ,132.71 ,140.37 ,147.13 ,153.69 ,164.50 ,172.04 ,183.18 ,183.36 ,187.35 ,182.38 ,181.49 ,167.95 ,159.17 ,140.81 ,123.95 ,105.64 ,94.80 ,84.23 ,77.89 ,73.38 ,69.54 ,66.23 ,63.91 ,63.93 ,65.40 ,64.95 ,63.15 ,59.51 ,52.64 ,43.11 ,34.09 ,26.19 ,19.94 ,13.59 ,8.46 ,4.93 ,2.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5437,SYDr,Sydenham,3,5446.45 ,58.66 ,755.52 ,1032.04 ,1962.97 ,1167.46 ,469.80 ,5.21 ,5.25 ,5.39 ,5.72 ,7.00 ,3.86 ,8.60 ,17.64 ,31.67 ,48.71 ,66.11 ,80.24 ,90.01 ,89.92 ,84.48 ,73.78 ,62.74 ,51.11 ,42.83 ,33.92 ,30.78 ,27.71 ,26.60 ,25.19 ,27.36 ,26.95 ,29.07 ,28.81 ,32.20 ,33.01 ,36.06 ,36.12 ,39.78 ,40.67 ,43.35 ,44.72 ,49.25 ,49.71 ,54.31 ,55.84 ,62.99 ,68.59 ,78.98 ,83.97 ,98.02 ,105.63 ,120.62 ,131.96 ,159.26 ,169.29 ,190.07 ,195.34 ,209.93 ,199.36 ,199.85 ,183.63 ,174.62 ,150.63 ,133.99 ,112.78 ,100.39 ,84.81 ,78.40 ,71.57 ,70.65 ,64.75 ,64.82 ,60.04 ,61.71 ,59.31 ,60.24 ,55.80 ,52.06 ,46.46 ,40.55 ,32.09 ,23.69 ,18.23 ,10.47 ,5.16 ,2.01 ,2.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3151,TAPr,Taplow,CPC,986.53 ,14.76 ,122.70 ,187.90 ,373.73 ,177.83 ,109.61 ,0.01 ,0.35 ,0.36 ,0.49 ,0.86 ,3.25 ,3.80 ,5.63 ,8.31 ,10.35 ,10.82 ,10.92 ,11.02 ,13.18 ,11.21 ,11.24 ,10.52 ,11.34 ,6.56 ,7.22 ,5.30 ,7.50 ,4.91 ,6.82 ,6.19 ,6.74 ,4.76 ,7.52 ,5.60 ,8.86 ,8.75 ,9.50 ,9.51 ,10.18 ,8.08 ,7.70 ,9.48 ,7.98 ,8.71 ,8.89 ,8.55 ,8.42 ,8.38 ,9.58 ,20.03 ,22.46 ,28.93 ,31.02 ,43.42 ,33.88 ,39.18 ,33.92 ,39.20 ,25.96 ,30.69 ,25.04 ,27.31 ,22.17 ,21.66 ,19.46 ,19.18 ,15.33 ,12.11 ,12.65 ,7.49 ,7.39 ,4.94 ,8.14 ,6.17 ,12.05 ,9.66 ,15.07 ,14.53 ,18.01 ,12.05 ,12.04 ,6.54 ,3.49 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
724,TEMu,Temple,1,10881.05 ,171.75 ,3594.29 ,5159.64 ,1446.35 ,427.73 ,81.30 ,0.18 ,1.59 ,4.20 ,7.65 ,15.71 ,32.86 ,46.88 ,62.67 ,88.23 ,110.73 ,125.37 ,159.05 ,222.30 ,306.29 ,385.32 ,436.15 ,468.22 ,483.54 ,432.67 ,376.43 ,342.91 ,323.72 ,280.27 ,261.72 ,253.58 ,263.21 ,257.95 ,248.27 ,244.12 ,247.65 ,232.85 ,212.06 ,199.90 ,200.81 ,189.11 ,174.82 ,167.62 ,169.07 ,157.84 ,146.09 ,144.18 ,149.90 ,148.14 ,143.84 ,143.94 ,141.84 ,130.02 ,120.32 ,119.90 ,119.65 ,118.53 ,120.74 ,119.72 ,112.91 ,103.93 ,94.85 ,82.15 ,70.93 ,59.55 ,48.17 ,37.50 ,29.16 ,22.69 ,19.20 ,16.36 ,14.13 ,13.38 ,14.50 ,14.48 ,14.45 ,12.93 ,10.64 ,7.47 ,5.51 ,3.98 ,3.46 ,3.12 ,2.24 ,1.52 ,1.05 ,0.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6949,TEOr,Theobalds Grove,7,993.09 ,20.77 ,159.42 ,198.89 ,412.94 ,152.36 ,48.72 ,0.00 ,0.00 ,0.00 ,0.45 ,3.10 ,3.17 ,6.91 ,7.14 ,15.33 ,12.99 ,20.04 ,16.38 ,19.44 ,13.84 ,17.95 ,10.82 ,10.77 ,10.04 ,7.00 ,4.81 ,4.82 ,6.87 ,4.37 ,6.37 ,4.15 ,6.86 ,4.91 ,6.91 ,5.05 ,7.50 ,5.06 ,7.44 ,5.63 ,8.70 ,6.25 ,9.22 ,6.84 ,11.03 ,7.92 ,12.78 ,9.78 ,16.22 ,11.95 ,22.25 ,17.69 ,29.61 ,23.40 ,37.92 ,27.66 ,45.12 ,33.01 ,48.62 ,36.21 ,47.05 ,30.24 ,36.40 ,20.51 ,23.02 ,12.53 ,15.46 ,9.31 ,13.08 ,8.38 ,12.07 ,8.24 ,11.58 ,7.87 ,10.31 ,6.32 ,8.55 ,5.26 ,6.82 ,4.31 ,5.27 ,2.98 ,3.67 ,1.98 ,1.94 ,0.80 ,0.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9491,TPLt,Therapia Lane,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
725,THBu,Theydon Bois,6,1031.33 ,22.27 ,139.34 ,217.25 ,404.51 ,195.03 ,52.93 ,0.00 ,0.25 ,0.36 ,0.48 ,2.16 ,3.76 ,6.08 ,9.19 ,12.08 ,14.06 ,17.25 ,17.35 ,16.81 ,16.07 ,12.90 ,9.63 ,8.02 ,6.04 ,4.34 ,4.79 ,3.92 ,3.72 ,4.20 ,4.88 ,5.03 ,5.41 ,5.54 ,5.78 ,6.12 ,6.65 ,7.29 ,8.45 ,8.64 ,8.94 ,8.77 ,9.90 ,9.39 ,9.44 ,10.22 ,13.96 ,14.48 ,15.71 ,19.99 ,20.81 ,23.08 ,23.30 ,28.09 ,29.79 ,33.19 ,34.25 ,37.79 ,37.99 ,39.76 ,39.14 ,38.77 ,39.36 ,36.40 ,30.61 ,28.60 ,22.48 ,16.28 ,13.09 ,10.52 ,8.27 ,7.41 ,7.15 ,6.85 ,7.37 ,6.09 ,6.06 ,5.76 ,5.20 ,4.41 ,4.53 ,4.14 ,4.28 ,3.72 ,3.33 ,2.49 ,1.74 ,0.72 ,0.42 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
726,TBEu,Tooting Bec,3,7925.94 ,135.21 ,1342.67 ,1352.89 ,2574.20 ,1764.92 ,756.06 ,1.62 ,1.74 ,3.02 ,6.45 ,9.91 ,17.69 ,35.00 ,59.77 ,87.62 ,118.15 ,143.67 ,153.03 ,159.44 ,153.63 ,134.49 ,114.29 ,97.27 ,74.71 ,57.43 ,48.94 ,43.13 ,41.42 ,41.00 ,41.87 ,42.21 ,43.03 ,43.55 ,42.71 ,44.43 ,47.79 ,50.58 ,54.34 ,58.26 ,59.48 ,59.58 ,58.92 ,58.83 ,59.33 ,62.17 ,65.91 ,71.79 ,77.47 ,87.73 ,97.36 ,110.97 ,125.43 ,140.70 ,158.14 ,177.37 ,203.39 ,227.59 ,259.57 ,282.47 ,302.19 ,296.60 ,289.78 ,263.45 ,239.90 ,205.13 ,179.82 ,153.66 ,134.67 ,113.32 ,101.59 ,96.80 ,93.82 ,91.55 ,91.18 ,93.82 ,99.50 ,98.11 ,94.56 ,88.09 ,79.21 ,60.83 ,46.16 ,36.17 ,26.32 ,15.66 ,9.42 ,6.15 ,2.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
727,TBYu,Tooting Broadway,3,16516.47 ,224.12 ,3308.15 ,3955.48 ,4932.03 ,2866.27 ,1230.42 ,5.72 ,6.23 ,6.42 ,12.46 ,19.92 ,31.89 ,54.55 ,86.92 ,126.36 ,174.77 ,231.83 ,287.64 ,340.28 ,382.52 ,378.70 ,359.25 ,323.64 ,278.54 ,224.14 ,200.49 ,177.54 ,161.47 ,147.28 ,141.43 ,137.22 ,133.03 ,132.16 ,134.35 ,138.07 ,144.58 ,153.71 ,160.83 ,170.25 ,173.03 ,171.33 ,169.61 ,170.94 ,167.85 ,168.48 ,174.46 ,184.43 ,195.23 ,213.49 ,234.70 ,259.18 ,284.76 ,300.36 ,329.11 ,362.12 ,412.14 ,445.05 ,500.53 ,521.26 ,535.70 ,502.65 ,479.17 ,428.21 ,374.76 ,321.61 ,280.05 ,237.85 ,205.88 ,190.36 ,172.64 ,168.26 ,166.29 ,161.25 ,159.10 ,159.03 ,153.33 ,147.13 ,142.98 ,131.74 ,117.71 ,101.41 ,84.06 ,66.53 ,50.78 ,33.83 ,22.62 ,12.52 ,5.40 ,1.35 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
728,TCRu,Tottenham Court Road,1,71916.61 ,1838.19 ,21071.64 ,26494.25 ,15496.58 ,5854.13 ,1161.82 ,0.21 ,4.51 ,25.24 ,88.20 ,182.32 ,325.51 ,500.76 ,711.44 ,944.36 ,1135.18 ,1305.57 ,1511.35 ,1773.11 ,1997.52 ,2158.03 ,2240.97 ,2256.50 ,2132.64 ,1904.66 ,1711.75 ,1571.80 ,1414.94 ,1264.89 ,1187.96 ,1160.97 ,1130.69 ,1106.45 ,1112.99 ,1138.61 ,1139.60 ,1115.32 ,1106.94 ,1097.78 ,1071.90 ,1038.62 ,1027.76 ,1014.04 ,988.10 ,947.69 ,937.60 ,958.08 ,962.29 ,977.95 ,1021.29 ,1052.31 ,1061.23 ,1095.14 ,1157.85 ,1252.43 ,1347.27 ,1441.13 ,1511.02 ,1515.04 ,1460.87 ,1369.65 ,1232.63 ,1064.13 ,896.20 ,727.93 ,589.58 ,486.28 ,412.15 ,363.09 ,323.44 ,288.74 ,251.45 ,231.61 ,219.55 ,206.81 ,191.26 ,176.81 ,153.28 ,122.81 ,94.20 ,72.29 ,55.75 ,38.22 ,24.62 ,15.46 ,8.17 ,2.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
729,TTHu,Tottenham Hale LU,3,19549.99 ,696.98 ,3357.19 ,4688.34 ,6690.21 ,2923.83 ,1193.44 ,3.10 ,9.27 ,26.94 ,46.21 ,82.87 ,128.14 ,172.44 ,228.00 ,286.91 ,333.14 ,357.51 ,385.87 ,371.65 ,352.74 ,306.79 ,270.05 ,215.70 ,188.28 ,149.21 ,139.35 ,133.37 ,131.25 ,122.55 ,130.43 ,126.55 ,128.34 ,138.77 ,141.29 ,143.08 ,156.21 ,155.61 ,162.63 ,181.85 ,184.63 ,187.40 ,206.88 ,209.51 ,218.05 ,243.62 ,254.74 ,277.90 ,317.68 ,346.54 ,389.46 ,443.41 ,476.60 ,506.20 ,547.85 ,583.62 ,614.72 ,636.92 ,643.29 ,634.09 ,591.07 ,529.21 ,483.23 ,412.96 ,356.09 ,316.88 ,279.52 ,233.24 ,230.06 ,209.34 ,182.70 ,176.56 ,183.37 ,169.59 ,173.50 ,179.43 ,176.53 ,160.30 ,155.37 ,135.55 ,109.41 ,89.94 ,69.88 ,48.23 ,28.73 ,20.89 ,11.82 ,5.86 ,1.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
730,TOTu,Totteridge & Whetstone,4,2550.16 ,9.87 ,234.17 ,462.08 ,985.22 ,614.18 ,244.64 ,0.00 ,0.00 ,0.18 ,0.41 ,0.67 ,1.05 ,2.16 ,5.39 ,8.33 ,13.01 ,18.12 ,22.42 ,26.11 ,27.93 ,27.27 ,24.88 ,22.16 ,17.58 ,14.39 ,11.97 ,10.99 ,10.27 ,9.58 ,9.72 ,10.38 ,11.08 ,11.52 ,12.63 ,13.74 ,14.36 ,15.21 ,15.89 ,17.08 ,18.16 ,18.43 ,18.93 ,20.65 ,21.73 ,23.62 ,27.52 ,31.76 ,34.95 ,39.23 ,44.67 ,50.29 ,56.23 ,63.18 ,71.47 ,77.22 ,86.93 ,94.20 ,95.52 ,100.16 ,101.55 ,96.86 ,91.59 ,87.84 ,78.29 ,69.62 ,61.53 ,52.73 ,47.99 ,42.58 ,39.47 ,36.45 ,34.29 ,32.64 ,30.74 ,30.09 ,29.35 ,29.22 ,26.85 ,24.91 ,23.44 ,19.65 ,16.63 ,14.56 ,11.92 ,7.68 ,5.36 ,3.11 ,1.43 ,0.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
864,TOGd,Tower Gateway,1,4604.48 ,318.80 ,1542.79 ,1448.73 ,823.44 ,330.48 ,140.24 ,2.51 ,9.46 ,19.09 ,32.45 ,39.63 ,58.24 ,71.44 ,86.00 ,98.33 ,114.78 ,120.92 ,130.52 ,122.91 ,136.98 ,149.14 ,150.56 ,147.35 ,147.91 ,124.83 ,98.56 ,86.84 ,70.14 ,70.06 ,63.07 ,74.33 ,66.93 ,71.54 ,62.66 ,67.69 ,55.84 ,59.46 ,52.23 ,58.83 ,51.73 ,56.42 ,49.97 ,55.55 ,47.57 ,53.73 ,47.70 ,56.68 ,56.52 ,57.07 ,56.18 ,62.38 ,61.05 ,62.33 ,70.12 ,74.62 ,80.19 ,74.59 ,78.58 ,75.72 ,68.54 ,57.95 ,57.39 ,47.20 ,40.20 ,36.46 ,31.41 ,29.87 ,25.27 ,24.31 ,21.20 ,20.67 ,15.51 ,19.04 ,19.33 ,22.78 ,22.20 ,23.93 ,18.41 ,16.24 ,10.05 ,8.18 ,5.36 ,4.97 ,2.89 ,2.25 ,1.53 ,1.08 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
731,THLu,Tower Hill,1,21771.08 ,318.61 ,3722.42 ,8587.79 ,6026.66 ,2135.36 ,980.24 ,1.72 ,6.92 ,11.22 ,19.20 ,35.16 ,56.28 ,80.86 ,107.24 ,137.10 ,162.03 ,181.62 ,219.07 ,272.15 ,328.71 ,375.22 ,420.31 ,439.25 ,422.00 ,393.71 ,371.25 ,351.74 ,341.39 ,339.95 ,342.28 ,341.08 ,349.45 ,338.17 ,349.60 ,348.14 ,358.68 ,346.58 ,356.32 ,346.27 ,352.41 ,338.74 ,343.55 ,336.11 ,345.10 ,341.84 ,359.99 ,376.12 ,404.12 ,419.88 ,460.26 ,471.39 ,496.43 ,501.64 ,532.98 ,548.60 ,565.33 ,559.49 ,567.20 ,526.73 ,469.39 ,422.38 ,365.10 ,298.91 ,254.14 ,216.23 ,189.38 ,172.03 ,160.97 ,149.72 ,149.56 ,141.59 ,137.62 ,131.42 ,133.80 ,133.06 ,138.06 ,138.34 ,134.70 ,120.10 ,99.52 ,76.25 ,54.77 ,36.31 ,23.35 ,14.22 ,7.61 ,3.10 ,0.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
733,TPKu,Tufnell Park,2,3910.98 ,35.97 ,459.87 ,885.09 ,1288.03 ,857.08 ,384.94 ,0.00 ,0.32 ,2.13 ,2.92 ,4.88 ,6.61 ,8.24 ,10.87 ,17.10 ,24.52 ,33.90 ,44.33 ,52.42 ,55.80 ,53.31 ,48.43 ,42.20 ,34.37 ,28.44 ,25.05 ,22.56 ,20.43 ,20.29 ,20.33 ,21.82 ,23.04 ,24.05 ,25.57 ,27.19 ,29.13 ,31.72 ,34.71 ,36.82 ,39.41 ,39.83 ,41.14 ,42.62 ,44.29 ,45.97 ,50.86 ,54.90 ,58.37 ,62.29 ,67.77 ,75.50 ,83.51 ,90.39 ,97.35 ,105.65 ,112.82 ,116.76 ,121.74 ,126.14 ,126.22 ,118.64 ,113.29 ,106.02 ,95.96 ,85.64 ,78.94 ,71.86 ,66.58 ,63.27 ,60.42 ,59.12 ,57.76 ,56.01 ,55.50 ,55.53 ,55.41 ,51.91 ,48.02 ,43.21 ,36.29 ,27.95 ,22.68 ,17.75 ,11.72 ,7.51 ,4.43 ,2.12 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6952,TURr,Turkey Street,6,1415.14 ,16.57 ,338.15 ,272.74 ,499.17 ,204.36 ,84.15 ,0.00 ,0.00 ,0.06 ,0.62 ,1.79 ,1.84 ,5.85 ,6.42 ,16.33 ,16.65 ,33.25 ,45.27 ,44.64 ,43.00 ,50.17 ,33.52 ,17.55 ,20.38 ,11.75 ,5.62 ,5.74 ,8.96 ,6.30 ,8.35 ,6.00 ,8.72 ,5.74 ,8.08 ,5.99 ,9.09 ,6.42 ,9.91 ,7.59 ,11.84 ,8.60 ,13.27 ,9.81 ,15.63 ,11.83 ,18.16 ,14.79 ,23.75 ,18.21 ,29.96 ,24.11 ,38.32 ,29.54 ,48.13 ,36.04 ,55.06 ,39.67 ,58.03 ,39.89 ,53.50 ,34.40 ,42.49 ,23.76 ,29.80 ,16.00 ,21.98 ,13.70 ,19.35 ,12.39 ,17.23 ,10.81 ,15.33 ,9.64 ,14.38 ,9.56 ,13.09 ,8.48 ,12.03 ,7.29 ,9.31 ,5.77 ,7.49 ,3.84 ,3.84 ,1.73 ,1.73 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
734,TGRu,Turnham Green,2/3,6291.89 ,85.25 ,1131.65 ,1470.93 ,2015.68 ,1090.01 ,498.36 ,0.64 ,1.99 ,3.61 ,6.02 ,10.09 ,15.48 ,20.14 ,27.30 ,40.45 ,61.66 ,85.61 ,105.94 ,126.69 ,135.06 ,129.76 ,114.37 ,103.18 ,87.43 ,74.24 ,67.24 ,63.13 ,55.20 ,47.91 ,45.33 ,39.85 ,39.06 ,40.60 ,43.91 ,48.32 ,52.32 ,54.57 ,57.28 ,58.93 ,58.35 ,59.18 ,59.82 ,61.67 ,64.05 ,67.02 ,72.76 ,80.72 ,88.56 ,100.13 ,112.28 ,121.48 ,136.54 ,147.27 ,153.74 ,164.23 ,184.66 ,184.47 ,186.74 ,192.77 ,200.39 ,174.93 ,168.46 ,161.86 ,145.89 ,119.75 ,112.83 ,98.16 ,82.02 ,72.91 ,66.58 ,62.02 ,57.30 ,56.20 ,54.50 ,56.29 ,57.80 ,61.30 ,61.85 ,59.91 ,50.91 ,44.01 ,34.45 ,26.04 ,18.25 ,13.12 ,7.72 ,4.34 ,1.88 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
735,TPLu,Turnpike Lane,3,11218.13 ,87.16 ,784.57 ,2377.38 ,4475.06 ,2315.69 ,1178.27 ,0.77 ,1.26 ,2.85 ,5.97 ,9.54 ,14.96 ,21.50 ,30.31 ,41.96 ,53.24 ,64.18 ,72.88 ,81.24 ,81.32 ,79.26 ,73.45 ,68.85 ,60.68 ,55.63 ,51.88 ,52.79 ,53.20 ,53.58 ,55.83 ,60.53 ,61.94 ,64.01 ,67.23 ,75.20 ,79.10 ,83.67 ,88.14 ,97.09 ,96.69 ,99.83 ,103.58 ,113.22 ,115.65 ,123.94 ,133.53 ,151.73 ,162.93 ,179.66 ,204.31 ,222.20 ,245.39 ,277.67 ,317.54 ,360.25 ,416.11 ,453.86 ,477.96 ,477.40 ,454.93 ,410.42 ,361.32 ,317.02 ,278.06 ,240.21 ,212.10 ,192.23 ,174.67 ,161.80 ,154.88 ,153.65 ,148.75 ,142.67 ,139.66 ,143.22 ,138.32 ,135.99 ,128.75 ,120.17 ,105.85 ,96.19 ,84.77 ,71.15 ,60.76 ,43.49 ,27.45 ,14.32 ,7.82 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3155,TWYr,Twyford,CPC,3202.30 ,34.03 ,491.43 ,368.29 ,1139.59 ,856.16 ,312.79 ,0.00 ,0.00 ,0.00 ,0.00 ,4.46 ,5.97 ,10.70 ,12.90 ,18.87 ,15.01 ,22.47 ,36.37 ,54.94 ,65.71 ,76.31 ,71.75 ,54.68 ,39.09 ,23.72 ,12.52 ,9.89 ,8.33 ,6.50 ,5.15 ,9.28 ,7.51 ,12.66 ,9.30 ,13.99 ,10.01 ,18.17 ,13.02 ,20.64 ,16.19 ,27.78 ,19.61 ,28.38 ,20.76 ,25.23 ,13.55 ,20.63 ,12.24 ,16.32 ,23.17 ,28.80 ,44.10 ,56.61 ,86.56 ,79.65 ,111.71 ,95.76 ,130.93 ,101.88 ,139.67 ,123.77 ,140.14 ,131.17 ,134.69 ,103.06 ,83.73 ,80.98 ,42.34 ,48.80 ,37.98 ,49.60 ,51.20 ,53.79 ,38.82 ,45.24 ,49.90 ,33.46 ,38.44 ,43.29 ,41.15 ,23.02 ,17.81 ,10.15 ,5.29 ,1.59 ,1.01 ,1.01 ,0.67 ,0.67 ,0.09 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
736,UPMu,Upminster,6,6118.39 ,142.52 ,993.33 ,1207.11 ,2513.09 ,972.78 ,289.56 ,1.62 ,2.15 ,4.46 ,9.98 ,14.89 ,26.81 ,36.19 ,46.42 ,52.45 ,66.67 ,77.06 ,112.69 ,123.92 ,134.62 ,122.60 ,108.71 ,69.40 ,53.71 ,36.09 ,35.40 ,31.45 ,32.13 ,29.32 ,33.06 ,30.53 ,35.60 ,34.98 ,40.28 ,38.40 ,43.34 ,40.75 ,44.22 ,41.82 ,47.10 ,44.24 ,49.81 ,50.12 ,56.75 ,56.06 ,63.23 ,75.98 ,87.09 ,97.04 ,103.84 ,121.96 ,131.87 ,144.46 ,171.63 ,205.13 ,228.23 ,235.80 ,276.36 ,283.94 ,263.79 ,233.26 ,216.66 ,181.03 ,135.65 ,124.89 ,110.83 ,93.65 ,65.68 ,58.78 ,46.10 ,42.15 ,41.56 ,37.01 ,35.46 ,33.95 ,31.55 ,28.83 ,27.64 ,28.86 ,23.34 ,25.14 ,22.40 ,19.17 ,13.53 ,14.73 ,8.37 ,5.49 ,3.73 ,2.47 ,0.34 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
